ext_ref_id,booking_date,remittance_info,cleared_amount,catch
EXTAIB_2026-06-15_03287,2026-06-15,83c58912-c9cc-4982-9a59-a22971f1b63f,301,False
EXTAIB_2026-06-15_09363,2026-06-15,8a202f31-aab5-4959-92aa-1b3f6f80110d,241,False
EXTAIB_2026-06-15_04152,2026-06-15,935c8e7c-67fe-4b63-a7a3-510eb5cfe4b3,88,False
EXTAIB_2026-06-15_08900,2026-06-15,1e174271-7f89-4dfe-8d2b-614e14cf23eb,237,False
EXTAIB_2026-06-15_00087,2026-06-15,94523436-cbdf-446c-a8a9-841deecea879,215,False
EXTAIB_2026-06-15_08658,2026-06-15,8c91e7f4-6db0-4a71-815b-c14f0dc60987,371,False
EXTAIB_2026-06-15_05476,2026-06-15,3b3050ea-7a80-4b14-93fe-4a145e9e7af2,476,False
EXTAIB_2026-06-15_05516,2026-06-15,5f7e9f1b-4f5c-4fcd-b62c-2f2900de267c,180,False
EXTAIB_2026-06-15_06299,2026-06-15,6e992358-bea0-493e-959a-5521531e138d,332,False
EXTAIB_2026-06-15_07169,2026-06-15,5c7ea280-1c28-46b0-8660-33093250c004,80,False
EXTAIB_2026-06-15_05466,2026-06-15,ca13aab7-f11a-4493-82d2-b6ffc91d0605,169,False
EXTAIB_2026-06-15_07696,2026-06-15,586124c2-16b8-4533-8316-c46271844f45,389,False
EXTAIB_2026-06-15_08119,2026-06-15,7f4a7a0f-b12d-4aaf-af5a-fd29d932bee7,63,False
EXTAIB_2026-06-15_01010,2026-06-15,6b6d70a8-7b6f-4dbe-96d6-9027faf7ed4a,228,False
EXTAIB_2026-06-15_04330,2026-06-15,8e5bb65a-28a9-4219-9545-514ef30e1b22,299,True
EXTAIB_2026-06-15_01324,2026-06-15,5ccf0693-be78-4f98-9f92-2c4c4c0b4eb9,221,False
EXTAIB_2026-06-15_02163,2026-06-15,e2a53efd-9bac-4a89-8e58-c14c7d8d7492,130,False
EXTAIB_2026-06-15_03600,2026-06-15,01503420-afef-4837-a77d-2445943944ac,197,True
EXTAIB_2026-06-15_02696,2026-06-15,f631150e-7454-4c5d-9d1c-a5ba6af1b537,57,False
EXTAIB_2026-06-15_09133,2026-06-15,e4cada5e-51c7-41ef-acc4-0d5f45942791,310,False
EXTAIB_2026-06-15_03952,2026-06-15,7862f046-e4e8-4a9a-b764-be12ee256856,92,False
EXTAIB_2026-06-15_09189,2026-06-15,f8b55b82-82d7-4b89-86b4-0a949a8e25e2,137,False
EXTAIB_2026-06-15_02701,2026-06-15,8379b6f3-ae18-4bdc-81c1-e430c7784a9c,89,False
EXTAIB_2026-06-15_03748,2026-06-15,b1bb7470-6058-457a-9629-54ab98e97303,101,False
EXTAIB_2026-06-15_02629,2026-06-15,1d6ff410-2438-462d-adb6-d0a230c64298,83,False
EXTAIB_2026-06-15_00044,2026-06-15,8d576407-6a0e-4651-932f-ffb1bd99c7d5,374,False
EXTAIB_2026-06-15_04044,2026-06-15,227dcacf-3ab3-4e28-a667-5d4c580dc9c3,283,False
EXTAIB_2026-06-15_04119,2026-06-15,6419f5b6-49a8-40dc-ba87-126f78e107b1,376,False
EXTAIB_2026-06-15_02708,2026-06-15,e84a6d0f-bc2e-4295-944b-e03fea48eef9,149,False
EXTAIB_2026-06-15_07123,2026-06-15,18598064-5f18-468a-a370-fa11a318f1fb,155,False
EXTAIB_2026-06-15_05515,2026-06-15,b3c2f544-17d3-4a74-a40f-6e888aa80063,448,False
EXTAIB_2026-06-15_08677,2026-06-15,a9d0910c-5ca5-4c22-b9a4-0c1e45cb8043,490,False
EXTAIB_2026-06-15_08034,2026-06-15,ba5b501a-b2d8-426d-8a19-26fd4593f1db,164,False
EXTAIB_2026-06-15_05263,2026-06-15,c4dbb907-5177-4427-a1fb-137bf5e6fe5f,106,False
EXTAIB_2026-06-15_04580,2026-06-15,e068e1f9-a091-43ac-8df6-00a53d77fc13,453,False
EXTAIB_2026-06-15_09948,2026-06-15,c83c5e19-2965-460d-9c56-082ce04d038a,266,False
EXTAIB_2026-06-15_04418,2026-06-15,6c27c699-7d15-4d46-ba9d-053c9b49763b,462,False
EXTAIB_2026-06-15_02844,2026-06-15,b53dfd72-7091-4a61-8903-97d8796ed282,89,False
EXTAIB_2026-06-15_05291,2026-06-15,de422d1c-9513-4d95-adc4-c7864d6d25b2,198,False
EXTAIB_2026-06-15_00787,2026-06-15,234a7558-0618-46ce-bc24-99738e86f1f6,393,False
EXTAIB_2026-06-15_03783,2026-06-15,f79a433d-867c-45f1-a227-c726a51664c4,91,False
EXTAIB_2026-06-15_06201,2026-06-15,c6ec42dd-8da4-4fdd-9ae7-e2ffe00e324a,240,False
EXTAIB_2026-06-15_03165,2026-06-15,77828711-b4d1-4b38-9e5b-d5df901051e9,266,False
EXTAIB_2026-06-15_03318,2026-06-15,a05ba122-af1b-4d34-912b-73ce1a8bdfad,138,False
EXTAIB_2026-06-15_02845,2026-06-15,e8946337-ee15-495f-9bc2-304b4b460a84,351,True
EXTAIB_2026-06-15_05498,2026-06-15,9d48ab3d-3073-4619-a647-dbad2bbe8728,129,False
EXTAIB_2026-06-15_09455,2026-06-15,515af8b8-83b4-4c87-b299-22117b274372,101,False
EXTAIB_2026-06-15_08576,2026-06-15,d6503d4c-08db-48ff-b3ff-45d4625506ee,355,True
EXTAIB_2026-06-15_06969,2026-06-15,083d4268-2903-44c7-aa72-7e863e6d7644,222,False
EXTAIB_2026-06-15_06236,2026-06-15,e2a0e7f3-f698-4536-87dc-a3685f6699b7,147,False
EXTAIB_2026-06-15_05810,2026-06-15,1b4058d7-e766-4192-a85d-aac0490a9e29,320,False
EXTAIB_2026-06-15_06956,2026-06-15,b9ebd9bb-1568-447a-ae25-355aa2b851a6,505,False
EXTAIB_2026-06-15_08362,2026-06-15,39f5d9db-32b9-4950-a35c-fa9f0dd43f09,374,False
EXTAIB_2026-06-15_07490,2026-06-15,bfe7dbe1-6fc3-4e0a-9dce-91cce4884758,463,False
EXTAIB_2026-06-15_07741,2026-06-15,e523f85d-2edc-4dd5-9ba2-730c5b3e44a8,496,False
EXTAIB_2026-06-15_02738,2026-06-15,09d38b06-79cd-457b-8408-8b636c661e17,155,False
EXTAIB_2026-06-15_07414,2026-06-15,5af26645-a11f-4a52-8f68-ff9bda1a7340,481,False
EXTAIB_2026-06-15_00069,2026-06-15,4d0c3c0e-5569-4865-b988-e5528303a021,394,False
EXTAIB_2026-06-15_02197,2026-06-15,14fc5d43-08dd-4944-a0be-8466718bd771,369,False
EXTAIB_2026-06-15_04202,2026-06-15,f53f5954-e011-4c1f-8c9f-fdd535fb7149,479,False
EXTAIB_2026-06-15_06683,2026-06-15,c4fa6abb-8085-44f3-96a4-441847cba41d,354,False
EXTAIB_2026-06-15_07352,2026-06-15,060b9285-528a-4242-95c3-dd550250ba2d,262,False
EXTAIB_2026-06-15_09362,2026-06-15,a0df9bf6-fa77-4661-97d7-ab1f4f00fc3b,425,False
EXTAIB_2026-06-15_06745,2026-06-15,e5c0ad84-ec97-489d-a5b4-15ec34bad218,305,False
EXTAIB_2026-06-15_06156,2026-06-15,784865a0-76a9-4142-81d6-4252b5d1f132,118,False
EXTAIB_2026-06-15_05981,2026-06-15,a129d51e-869e-45f1-9fe2-a55962c44d30,268,False
EXTAIB_2026-06-15_04345,2026-06-15,92cbc086-1297-4a06-acae-be6186b6347c,450,False
EXTAIB_2026-06-15_06109,2026-06-15,0e4afeaa-2232-43d4-9ba8-0f414b2b7da7,368,False
EXTAIB_2026-06-15_06762,2026-06-15,363839b5-d0da-4862-8953-4a57cbabaf85,450,True
EXTAIB_2026-06-15_00733,2026-06-15,690a25a8-9bf5-43f5-992f-9a2433df12ab,433,False
EXTAIB_2026-06-15_04952,2026-06-15,4f7e0418-dee8-449d-8f1e-3739643850d5,295,False
EXTAIB_2026-06-15_02403,2026-06-15,a66cbb57-8aa1-4955-a9d1-c63c2fa65593,382,False
EXTAIB_2026-06-15_04282,2026-06-15,9fd8b3b5-78e5-4b63-87c3-8fb6adaa78af,317,False
EXTAIB_2026-06-15_00189,2026-06-15,9651f94f-0d35-40fd-b6c1-beb0b11e8573,86,False
EXTAIB_2026-06-15_07128,2026-06-15,8032b752-2ed5-4066-82d7-5825ffc08455,255,False
EXTAIB_2026-06-15_05820,2026-06-15,f74e129b-3eab-41a7-9a83-3e847ef471ac,261,False
EXTAIB_2026-06-15_09575,2026-06-15,87f45a12-b435-4ac7-9b2f-1f68d94b400d,97,False
EXTAIB_2026-06-15_07048,2026-06-15,f3c63f8d-d67c-4024-a562-0d064628dea3,196,False
EXTAIB_2026-06-15_01843,2026-06-15,5283a0b7-cb91-4672-93e2-0d2ade64fd5b,373,False
EXTAIB_2026-06-15_03334,2026-06-15,46310661-f46f-4a30-9bf0-2823783e67ed,414,False
EXTAIB_2026-06-15_08470,2026-06-15,20a6d2d2-77bf-41f1-9437-60bae63a1c64,228,False
EXTAIB_2026-06-15_01683,2026-06-15,a50e5c12-af73-45ae-85f2-9dce00e04917,437,True
EXTAIB_2026-06-15_07779,2026-06-15,0de502a0-5123-4214-ab4d-16c8832686c0,137,False
EXTAIB_2026-06-15_02992,2026-06-15,39d1d719-616b-4549-b994-f0cfd152e2b6,203,False
EXTAIB_2026-06-15_06658,2026-06-15,8953a64d-33fc-4d8c-b2a7-a2d8db86ce54,281,False
EXTAIB_2026-06-15_00785,2026-06-15,d070c963-28a9-4d5c-a52b-cd43759e70ab,285,False
EXTAIB_2026-06-15_09033,2026-06-15,7a67c17c-4be8-4d84-8a70-39105067e0bc,334,False
EXTAIB_2026-06-15_00788,2026-06-15,509fe35f-3702-4908-a3e8-ddf8cc347dac,396,True
EXTAIB_2026-06-15_01220,2026-06-15,df9727f6-a163-4f92-9d9c-a5ca7ee7b477,231,False
EXTAIB_2026-06-15_02033,2026-06-15,6797e698-73bf-4012-bf2e-fbec514562ce,73,False
EXTAIB_2026-06-15_09446,2026-06-15,ca98272d-936b-4f75-9144-f4ced4938348,329,True
EXTAIB_2026-06-15_09553,2026-06-15,4cb32855-9cda-44f2-8017-035187301489,305,False
EXTAIB_2026-06-15_08626,2026-06-15,0e03dbf4-b8d7-4ce0-b3ba-ba414926a6c2,93,False
EXTAIB_2026-06-15_05808,2026-06-15,49f9aee3-d312-447f-8e4d-4a4a584a1ead,359,False
EXTAIB_2026-06-15_04884,2026-06-15,9becedbe-0f72-44b9-8bc5-f2f2e296697b,313,True
EXTAIB_2026-06-15_02919,2026-06-15,d0eca373-58cc-44d4-81ee-c795a2dea488,357,False
EXTAIB_2026-06-15_05606,2026-06-15,3fbd25ad-b22a-4542-9b79-b9c5523806ec,191,True
EXTAIB_2026-06-15_06001,2026-06-15,b58d926c-a41e-4e58-acab-ecdc7e68e281,431,False
EXTAIB_2026-06-15_09050,2026-06-15,abb42899-445e-43ff-8787-778a38965559,353,False
EXTAIB_2026-06-15_01662,2026-06-15,7d8d15e1-e024-4b0b-9188-e3a39c277d11,180,False
EXTAIB_2026-06-15_09854,2026-06-15,d0216f06-477f-4e6f-8f93-9cb43b36f4c0,413,False
EXTAIB_2026-06-15_08933,2026-06-15,1b42588c-b206-44af-9fdf-eb06c4ad0f99,266,False
EXTAIB_2026-06-15_06599,2026-06-15,128a0409-8c6f-4f31-b646-9637da8a7dcf,253,False
EXTAIB_2026-06-15_04829,2026-06-15,275ec928-826f-4d91-8efb-273e17d4d164,174,False
EXTAIB_2026-06-15_05574,2026-06-15,2dfffc05-4bb2-4a8c-86ad-d8700c70ca18,68,False
EXTAIB_2026-06-15_04692,2026-06-15,953a89ad-7fe4-46cf-b3e0-791fb31899cf,88,False
EXTAIB_2026-06-15_02705,2026-06-15,1c63ef97-60b6-4769-946e-c54d5cdd11d2,444,False
EXTAIB_2026-06-15_00166,2026-06-15,e3b87888-b39d-43f2-9a93-eeeb8dc14cd8,165,False
EXTAIB_2026-06-15_06349,2026-06-15,618c5d43-64c1-414b-ab9e-e955c2076cbf,447,False
EXTAIB_2026-06-15_08071,2026-06-15,60ec3ae6-30c9-4fe1-a9f8-02062024b841,283,False
EXTAIB_2026-06-15_01655,2026-06-15,06dca518-4cab-4917-898d-2641e62f9c35,65,False
EXTAIB_2026-06-15_09435,2026-06-15,3c63199d-03d9-494d-8e19-a7e6ee288c6f,203,False
EXTAIB_2026-06-15_01364,2026-06-15,13b56223-a254-46fd-80a2-72d457480908,388,False
EXTAIB_2026-06-15_02347,2026-06-15,cea3c4ea-0228-45eb-a914-9581bc071e72,248,False
EXTAIB_2026-06-15_04921,2026-06-15,db8c86c0-be16-4715-95ec-317bca99e836,427,False
EXTAIB_2026-06-15_08309,2026-06-15,8acbc0af-3685-4244-be62-0557eae6cf4d,412,False
EXTAIB_2026-06-15_07094,2026-06-15,37430191-d0c0-4f48-83ba-f5c251d7af7a,202,False
EXTAIB_2026-06-15_02097,2026-06-15,b2c5407d-3b3a-4641-a7fa-e3b8592a8858,228,False
EXTAIB_2026-06-15_09808,2026-06-15,c5ae3075-20be-4eed-9eb0-f2c288c88a9f,339,True
EXTAIB_2026-06-15_09927,2026-06-15,c1ae8a90-5509-4ccb-9f9d-f02218d64203,204,False
EXTAIB_2026-06-15_04586,2026-06-15,42b363e6-6f6d-447f-9984-d9322b33bfe6,197,False
EXTAIB_2026-06-15_02879,2026-06-15,055e08dd-b9a2-4743-8630-e4e4fc19a34b,424,False
EXTAIB_2026-06-15_09911,2026-06-15,ab0ac128-0a37-4990-9a09-531bd916625b,500,False
EXTAIB_2026-06-15_02975,2026-06-15,414aa978-05fd-4753-a81d-1ec70fb0b15e,488,False
EXTAIB_2026-06-15_04411,2026-06-15,d113ec47-0a51-4684-b26e-ae8e15d40ad4,246,False
EXTAIB_2026-06-15_02534,2026-06-15,1416e18e-42f6-4c24-aee1-a60a64dcbf74,236,False
EXTAIB_2026-06-15_02694,2026-06-15,fe5fd595-3c6c-4f06-b324-8c779bf59cd3,176,False
EXTAIB_2026-06-15_07972,2026-06-15,ed324e76-e00d-42b1-9802-5ed9177983d1,312,False
EXTAIB_2026-06-15_08974,2026-06-15,0a1e86a8-e9ed-4d63-8b4c-b9ed3539f158,86,False
EXTAIB_2026-06-15_01998,2026-06-15,390a0343-f0e7-4152-acf8-4c9b88b615ce,380,False
EXTAIB_2026-06-15_09545,2026-06-15,91b96121-5a56-4f2e-9735-3e6758c2bea8,199,False
EXTAIB_2026-06-15_02886,2026-06-15,68469876-7caa-4661-94b7-0af9dad4110a,59,False
EXTAIB_2026-06-15_01774,2026-06-15,2630a282-8db6-4ec5-b4cf-a727d1ed8aa9,391,False
EXTAIB_2026-06-15_00435,2026-06-15,71ea4a20-ed38-4e38-8412-be04fd94403f,460,False
EXTAIB_2026-06-15_00998,2026-06-15,1d09d178-12f8-4abb-9c0d-9a3bf99886e2,466,False
EXTAIB_2026-06-15_07558,2026-06-15,e9814c81-daaa-4171-a6b1-68fab575708b,368,False
EXTAIB_2026-06-15_08317,2026-06-15,45228bee-3908-4ee4-8916-62328890287d,192,False
EXTAIB_2026-06-15_06707,2026-06-15,7e1bf5e3-f108-4016-b40f-91b762526f9c,121,False
EXTAIB_2026-06-15_04759,2026-06-15,3a630ee4-c3e2-4230-a55e-db660ef870a9,119,False
EXTAIB_2026-06-15_04949,2026-06-15,46f12964-52ca-428d-9578-65d5d3fca460,448,False
EXTAIB_2026-06-15_04538,2026-06-15,a7cfbd85-64f8-4b51-aab4-7086cca00d87,466,False
EXTAIB_2026-06-15_05816,2026-06-15,4f5c5049-0998-4663-8439-ae31a0cdfd03,410,False
EXTAIB_2026-06-15_03854,2026-06-15,21e9ec2f-e761-41ab-885b-515ee7c3b51a,275,False
EXTAIB_2026-06-15_05826,2026-06-15,e8e51dcc-ab74-499e-bc1b-9b1b7e051d04,156,False
EXTAIB_2026-06-15_03418,2026-06-15,08b85ef6-931b-4687-bb10-59c91c5c5d6b,230,False
EXTAIB_2026-06-15_07320,2026-06-15,3fc15b78-7fbc-4766-9826-ab07a8b4ed51,220,False
EXTAIB_2026-06-15_00910,2026-06-15,249d89c0-9fc1-4ed2-bb87-cb27b4619400,182,False
EXTAIB_2026-06-15_02083,2026-06-15,f24d9068-4bcd-4d45-9a1c-2aa594cc8e70,371,False
EXTAIB_2026-06-15_01757,2026-06-15,ad17d298-0202-4d71-bad8-964d5f99d192,91,False
EXTAIB_2026-06-15_08104,2026-06-15,39a119b0-7687-42af-8113-2cfc1da11f20,201,False
EXTAIB_2026-06-15_04171,2026-06-15,7aa43067-eab7-4c3f-80c7-ec810422c735,88,False
EXTAIB_2026-06-15_07873,2026-06-15,128dbfb2-9feb-43f9-9d60-697ed0bac9c5,448,False
EXTAIB_2026-06-15_05380,2026-06-15,fef3fb6f-b656-4617-947a-02029f97c4cf,431,False
EXTAIB_2026-06-15_01951,2026-06-15,69302dc7-d347-42f1-a285-1966d9e81889,331,False
EXTAIB_2026-06-15_04587,2026-06-15,f51516bc-7ffc-466e-ae0e-e852e3baa8cb,211,False
EXTAIB_2026-06-15_05539,2026-06-15,e64b74b7-d52c-412d-b110-232d8755d8e0,205,False
EXTAIB_2026-06-15_00063,2026-06-15,53b17755-cb8f-4be0-8fff-0b9bb4c7b95c,179,False
EXTAIB_2026-06-15_00015,2026-06-15,86764882-d528-4191-805a-fd9ba12099ec,198,False
EXTAIB_2026-06-15_01393,2026-06-15,154b47da-8c9d-41df-9179-3cc6316a764f,68,False
EXTAIB_2026-06-15_07097,2026-06-15,72ff0d73-6022-4996-a905-bce70ebd9ccd,138,False
EXTAIB_2026-06-15_09923,2026-06-15,68c857e7-8095-4ec1-bc1c-8ee33b8e5345,246,False
EXTAIB_2026-06-15_08694,2026-06-15,9fdcc253-2ec0-45a7-90d6-537debfb20df,257,False
EXTAIB_2026-06-15_06155,2026-06-15,b477075d-4782-4fe1-8d1e-2d29cd6feb7b,310,True
EXTAIB_2026-06-15_06955,2026-06-15,cb1f16f4-1bd5-495e-9c0e-f7669e044b60,171,False
EXTAIB_2026-06-15_07329,2026-06-15,bdd93c37-6d91-40d8-b9cb-8c96caf85948,318,False
EXTAIB_2026-06-15_00836,2026-06-15,626cdb54-14bb-4618-a942-174fa01d7204,497,False
EXTAIB_2026-06-15_08336,2026-06-15,87dc6798-f104-4476-99f6-fce747263cd1,362,False
EXTAIB_2026-06-15_01880,2026-06-15,bfa47cad-1d5c-4f2b-8cb2-e1e968a2dd8e,343,False
EXTAIB_2026-06-15_03435,2026-06-15,113aa00b-63bb-4d4f-a369-77912575934c,265,False
EXTAIB_2026-06-15_00693,2026-06-15,44a60d77-f3bb-4417-81fb-97dd76b64f6c,163,False
EXTAIB_2026-06-15_08012,2026-06-15,55946cbe-6806-4c00-8e25-8708dd34d028,253,False
EXTAIB_2026-06-15_07122,2026-06-15,a19523ec-870c-430e-8be5-073bdba565c7,373,False
EXTAIB_2026-06-15_04127,2026-06-15,ebb1f3d4-1292-4837-bd80-513b29d673e7,439,False
EXTAIB_2026-06-15_05913,2026-06-15,3bf5bb4d-87a3-4294-b2bb-41a85fb5da11,133,False
EXTAIB_2026-06-15_03294,2026-06-15,3a8bbc28-b5a5-4c78-b1da-dca0ab1c7025,200,False
EXTAIB_2026-06-15_05956,2026-06-15,08cedc82-4605-4442-a2ce-0f0fa1cbc357,116,False
EXTAIB_2026-06-15_06186,2026-06-15,4b1f7361-12dc-4062-8b23-6973f1b65f34,204,False
EXTAIB_2026-06-15_02987,2026-06-15,81e7adef-be38-4155-ad96-9b62d0ee9d2e,400,False
EXTAIB_2026-06-15_00644,2026-06-15,8286bfa3-123c-4939-ab73-1d2887e1ba26,306,False
EXTAIB_2026-06-15_03678,2026-06-15,077e5456-bf34-4610-bf1c-6be958b58573,374,False
EXTAIB_2026-06-15_06370,2026-06-15,d36b7e6d-7cb9-40bb-8a88-25c5294098c6,103,False
EXTAIB_2026-06-15_06738,2026-06-15,2dbbd60a-e255-42a2-a4ce-ad4820ed7cf7,379,False
EXTAIB_2026-06-15_03794,2026-06-15,4aa99093-448f-44d9-8eba-8026b190154c,119,False
EXTAIB_2026-06-15_06760,2026-06-15,26139153-68ae-4a1c-9078-d503ee243bc7,242,False
EXTAIB_2026-06-15_04904,2026-06-15,1d3226f8-f502-4f27-8c4c-c8e4431d3fe8,121,False
EXTAIB_2026-06-15_01098,2026-06-15,4c59fc19-e741-4255-b95a-945bb47e987f,253,False
EXTAIB_2026-06-15_03395,2026-06-15,0e27efd9-a365-480c-9a26-042da56a0b2c,481,False
EXTAIB_2026-06-15_03872,2026-06-15,cf5eff5b-2190-4f2a-9801-12ee7ea33a00,270,False
EXTAIB_2026-06-15_02687,2026-06-15,7a4f2233-6356-4b05-b82f-7e98334f4a2e,312,False
EXTAIB_2026-06-15_02709,2026-06-15,c9c32231-6e2e-4098-a9a3-cf34867a6e78,162,False
EXTAIB_2026-06-15_09661,2026-06-15,c881a29a-9833-4fab-ab4b-df95c73cc69d,498,False
EXTAIB_2026-06-15_09768,2026-06-15,85f45eb3-12de-49e1-a346-1a5bbaa27414,134,True
EXTAIB_2026-06-15_02520,2026-06-15,d0c4d787-df66-429d-90e6-f7ce1382f722,313,False
EXTAIB_2026-06-15_05456,2026-06-15,e63d0ac7-b70a-406b-9eb4-301cb46b8154,387,True
EXTAIB_2026-06-15_02803,2026-06-15,ecc3777f-d61a-4543-b38c-fa7015ebb633,412,False
EXTAIB_2026-06-15_01015,2026-06-15,1be5be18-e72c-4127-ac0b-0a4aa1a2523d,329,False
EXTAIB_2026-06-15_04871,2026-06-15,684c07cc-c1c1-4750-a6d0-a2224a8dac5b,344,False
EXTAIB_2026-06-15_05949,2026-06-15,163b5d03-5c61-4a5d-8d7b-8368e47d1932,488,False
EXTAIB_2026-06-15_08773,2026-06-15,27397ca3-80f5-4966-9a6c-fcc2f99f5e6e,81,False
EXTAIB_2026-06-15_02377,2026-06-15,dd51611f-1901-4356-a8a2-549085d3d9d4,189,False
EXTAIB_2026-06-15_06094,2026-06-15,59e14b87-b2a1-4615-a3b3-3b9b3c24f524,427,False
EXTAIB_2026-06-15_06861,2026-06-15,fe69b8d4-e3d9-43dc-ab79-5fe2090c6fb5,442,False
EXTAIB_2026-06-15_04883,2026-06-15,8281d4e2-3b7c-4c69-b3d3-60acee384fe5,417,False
EXTAIB_2026-06-15_01503,2026-06-15,303a0ce4-8893-4d19-a109-7af65297d9b7,387,False
EXTAIB_2026-06-15_09330,2026-06-15,656f6642-0fbb-4593-bc2a-38ecca2bdf8f,194,False
EXTAIB_2026-06-15_06021,2026-06-15,256a1306-2e61-4779-8dc0-7195ba41c431,209,True
EXTAIB_2026-06-15_01792,2026-06-15,9bea37bc-0513-4341-a0da-261aa473c7ba,443,False
EXTAIB_2026-06-15_03677,2026-06-15,35a07cb5-18ee-4731-8187-2454003a1fba,424,False
EXTAIB_2026-06-15_03472,2026-06-15,fceeb338-8ba4-4b5f-9baa-2bd38f17a748,258,False
EXTAIB_2026-06-15_09916,2026-06-15,c4a5a708-cfba-43aa-8ed4-f6af845e1e6b,295,True
EXTAIB_2026-06-15_00755,2026-06-15,e1a2a993-5236-4986-9199-f0d0f8446a3e,237,False
EXTAIB_2026-06-15_06383,2026-06-15,b4a57948-09ea-4e8f-99c2-a94378a30f40,386,False
EXTAIB_2026-06-15_06786,2026-06-15,8e604a68-fab0-4a99-8b59-9f41b0b2e947,299,False
EXTAIB_2026-06-15_01521,2026-06-15,d8e3f36e-f1d3-4c1f-861d-bb6fa23ab2a4,507,True
EXTAIB_2026-06-15_08766,2026-06-15,89a35518-707a-47fd-91a0-2e528ecc8035,198,False
EXTAIB_2026-06-15_01756,2026-06-15,5816b8e5-d0ee-4c94-a064-9331253dd287,420,False
EXTAIB_2026-06-15_00502,2026-06-15,5a5202c5-e5d9-456e-b117-f54e12f753a7,295,False
EXTAIB_2026-06-15_07644,2026-06-15,4ba93704-7e36-4967-807e-a665bce29402,338,False
EXTAIB_2026-06-15_02237,2026-06-15,cb039173-b4f6-47a4-a6b5-e45cfb1fe621,396,False
EXTAIB_2026-06-15_04374,2026-06-15,4df05757-3d33-4b9c-a110-03716196ebfd,374,False
EXTAIB_2026-06-15_09598,2026-06-15,5f2afce8-975c-4719-b350-315704422910,447,True
EXTAIB_2026-06-15_04460,2026-06-15,2a5daa01-c544-4f5c-9f14-c1bb1968b53d,265,False
EXTAIB_2026-06-15_03053,2026-06-15,cbc710fa-f1ea-4a91-bce3-a9eed1335ad8,324,False
EXTAIB_2026-06-15_07860,2026-06-15,90662061-1c64-4689-b729-20bec40ddaa0,89,False
EXTAIB_2026-06-15_00379,2026-06-15,1abdacd4-a84b-4416-98a5-59a69bf9faa1,183,False
EXTAIB_2026-06-15_03050,2026-06-15,f4dd6ead-7db5-4028-a103-cfcc8c8fa2b6,114,False
EXTAIB_2026-06-15_01072,2026-06-15,f248b608-44e1-47e1-9a23-f99a0acb7027,87,False
EXTAIB_2026-06-15_04610,2026-06-15,b80893ef-cc6b-42ec-8a21-dd52b85fd514,485,False
EXTAIB_2026-06-15_06403,2026-06-15,3bcec020-9d59-4d62-827d-846321b10057,293,False
EXTAIB_2026-06-15_04168,2026-06-15,ffd53862-40a7-4ccf-969a-6e9da3b64b17,118,False
EXTAIB_2026-06-15_05833,2026-06-15,6c4ac9d1-f3fe-4819-aea7-47258a8aff86,187,False
EXTAIB_2026-06-15_05934,2026-06-15,4e013962-35d1-401d-ac1b-a870186dfa53,176,False
EXTAIB_2026-06-15_00915,2026-06-15,216c642f-36ab-4bb7-92a6-d946ebd805a3,76,False
EXTAIB_2026-06-15_05558,2026-06-15,f2565115-4bdc-4d77-8fa2-ed966ca900b7,64,False
EXTAIB_2026-06-15_04298,2026-06-15,d67ca87f-e501-43fd-b632-faa69d413ada,97,False
EXTAIB_2026-06-15_07757,2026-06-15,e35c30c6-7fc8-4acb-abb6-a5b48589e6d3,164,True
EXTAIB_2026-06-15_03417,2026-06-15,af1cb601-a872-4fe2-8a36-0628c90780bf,336,False
EXTAIB_2026-06-15_02360,2026-06-15,c06bbc38-8b9b-4a9c-b6e2-a76b7423cbf9,447,False
EXTAIB_2026-06-15_06717,2026-06-15,7adb0846-0ebb-4fa2-bdf9-8e97d5ecb0dc,244,False
EXTAIB_2026-06-15_02312,2026-06-15,d977e002-1c21-46b8-a758-433346b27bb9,202,False
EXTAIB_2026-06-15_03526,2026-06-15,bd0a3b0e-b194-4c2d-92b8-663c05024175,416,False
EXTAIB_2026-06-15_01653,2026-06-15,cb5ce7e6-f71d-415f-98c5-976a1b93794b,288,False
EXTAIB_2026-06-15_06900,2026-06-15,2fe5bf02-5b5b-43c2-b4b2-906a7d099c8c,426,False
EXTAIB_2026-06-15_07337,2026-06-15,53ed315e-13d7-438d-9c17-66eec14ab8f3,116,False
EXTAIB_2026-06-15_01349,2026-06-15,70c7f759-c297-4fd3-ac97-4660deed0047,74,False
EXTAIB_2026-06-15_01815,2026-06-15,a830b8bf-43eb-4d60-8df3-4cf9ffa96d58,158,False
EXTAIB_2026-06-15_04296,2026-06-15,16d67c57-d0cf-4953-8818-4b56a024a881,273,False
EXTAIB_2026-06-15_07293,2026-06-15,e49fec09-150a-46e8-9096-4cc8022900ec,186,False
EXTAIB_2026-06-15_03374,2026-06-15,5bc60b57-b189-4cf6-9ad9-24de23869b10,265,False
EXTAIB_2026-06-15_01651,2026-06-15,3b9a3928-be8d-41d5-8820-3fc689796445,189,False
EXTAIB_2026-06-15_01009,2026-06-15,a9366b83-c4e5-4135-a59c-d2a7d654e2e9,506,False
EXTAIB_2026-06-15_09565,2026-06-15,2cf41b2c-3b43-4852-9695-33b09058568c,407,False
EXTAIB_2026-06-15_06133,2026-06-15,6f8f6a50-f6ab-4f4e-96fa-14f57ab4ad49,219,False
